CA620723,2321
CA620724,2322
CA620725,2323
CA620726,2324
CA620727,2325
CA620728,2326
CA620729,2327
CA620730,2328
CA620731,2329
CA620732,2330
CA620733,2331
CA620801,2332
CA620802,2333
CA620803,2334
CA620804,2335
CA620805,2336
CA620806,2337
CA620807,2338
CA620808,2339
CA620809,2340
CA620810,2341
CA620811,2342
CA620812,2343
CA620813,2344
CA620814,2345
CA620815,2346
CA620816,2347
CA620817,2348
CA620818,2349
CA620819,2350
CA620820,2351
CA620821,2352
CA620822,2353
CA620823,2354
CA620824,2355
CA620825,2356
CA620826,2357
CA620827,2358
CA620828,2359
CA620829,2360
CA620830,2361
CA620831,2362
CA620832,2363
CA620833,2364
CA620834,2365
CA620835,2366
CA620836,2367
CA620901,2368
CA620902,2369
CA620903,2370
CA620904,2371
CA620905,2372
CA620906,2373
CA620907,2374
CA620908,2375
CA620909,2376
CA620910,2377
CA620911,2378
CA620912,2379
CA621001,2380
CA621002,2381
CA621003,2382
CA621004,2383
CA621005,2384
CA621006,2385
CA621007,2386
CA621008,2387
CA621009,2388
CA621010,2389
CA621011,2390
CA621012,2391
CA621013,2392
CA621014,2393
CA621015,2394
CA621016,2395
CA621017,2396
CA621018,2397
CA621019,2398
CA621101,2399
CA621102,2400
CA621103,2401
CA621104,2402
CA621105,2403
CA621106,2404
CA621107,2405
CA621108,2406
CA621109,2407
CA621110,2408
CA621111,2409
CA621112,2410
CA621113,2411
CA621114,2412
CA621115,2413
CA621116,2414
CA621117,2415
CA621118,2416
CA621119,2417
CA621120,2418
CA621121,2419
CA621122,2420
CA621201,2421
CA621202,2422
CA621203,2423
CA621204,2424
CA621205,2425
CA621206,2426
CA621207,2427
CA621208,2428
CA621209,2429
CA621210,2430
CA621211,2431
CA621212,2432
CA621213,2433
CA621214,2434
CA621215,2435
CA621216,2436
CA621217,2437
CA621218,2438
CA621219,2439
CA621220,2440
CA621221,2441
CA621222,2442
CA621223,2443
CA621224,2444
CA621225,2445
CACM,2446
CDC-1604.,2447
CL-1,,2448
CLIP,2449
COBOL,2450
COBOL:,2451
COMBINATION,2452
COPE,2453
COUNTESS,2454
CRAM,2455
CROUT,2456
Caffery,,2457
Caffrey,,2458
Calculating,2459
Calculation,2460
Calculational,2461
Calculator,2462
Caldwell,,2463
Call,,2464
Cam,2465
Cantrell,,2466
Capt.,2467
Card,2468
Carlo,2469
Carolina,2470
Carr,2471
Case,2472
Caviness,,2473
Center,2474
Centers,2475
Central-European,2476
Certification,2477
Chain,2478
Chaining,2479
Chairman,2480
Changing,2481
Character,2482
Characteristic,2483
Characters,2484
Chart,2485
Charting,2486
Cheatham,2487
Chebyschev,2488
Chebyshev,2489
Check,2490
Checking,2491
Checklist,2492
Chinese,2493
Chino,2494
Choice,2495
Chow,,2496
Circle,2497
Circles,2498
Clark,,2499
Clarke,,2500
Clarkson,,2501
Class,2502
Classes,2503
Classification,2504
Classroom,2505
Claussen,,2506
Clendenin,,2507
Clinical,2508
Closely,2509
Codd,,2510
Code,2511
Code-Nundrums,2512
Code?,2513
Coded,2514
Codes,2515
Coding,2516
Coefficient,2517
Coefficients,2518
Cohen,,2519
College,2520
Collinge,,2521
Collinge,R.,2522
Collins,2523
Collins,,2524
Collison,,2525
Collom,2526
Combat,2527
Combinations,2528
Combined,2529
Combining,2530
Command,2531
Comment,2532
Comments,2533
Committee,2534
Communication,2535
Communications,2536
Compact,2537
Comparison,2538
Compatibility,2539
Compilation,2540
Compiler,2541
Compilers,2542
Compiling,2543
Complete,2544
Complex,2545
Composition,2546
Computation,2547
Computed,2548
Computer,2549
Computer,,2550
Computers,2551
Computers,,2552
Computing,2553
Conception,2554
Concepts,2555
Conclusions,2556
Concordance,2557
Conditional,2558
Conference,2559
Conference,,2560
Confidential,2561
Conger,,2562
Congress,2563
Connected,2564
Connectives,2565
Consider,2566
Considerations,2567
Constraints,2568
Constructing,2569
Construction,2570
Continued,2571
Continuous,2572
Control,2573
Controller,2574
Convergence,2575
Convergent,2576
Conversion,2577
Conversion,,2578
Conway,,2579
Cook,,2580
Coordinators,,2581
Core,2582
Corley,,2583
Corporation,2584
Corporation,,2585
Corps,2586
Correcting,2587
Correction,2588
Correlated,2589
Correlation,2590
Cost,2591
Counter,2592
Counting,2593
Counts,,2594
Cover,2595
Coveyou,,2596
Cox,,2597
Crawford,,2598
Critical,2599
Crout,2600
Crozier,,2601
Current,2602
Currently,2603
Curtz,,2604
Curve,2605
Curve-Fitting,2606
Curves,2607
Cybernetics,2608
D.,2609
DATATRON,2610
Dahm,,2611
Data,2612
David,2613
Davis,,2614
DeWitte,,2615
Debugging,2616
December,2617
December,,2618
Decimal,2619
Decision,2620
Declarations,2621
Decoding,2622
Defining,2623
Definite,2624
Dempster,,2625
Department,2626
Department--Automatic,2627
Description,2628
Design,2629
Details,2630
Detecting,2631
Determinant,2632
Determination,2633
Development,2634
Developments,2635
Device,2636
Diagnosis,2637
Diagram",2638
Diagrams,2639
Dialect,2640
Dickson,,2641
Diego,California,,2642
Dietzel,,2643
Differential,2644
Differentiation,2645
Digit,2646
Digital,2647
Dijkstra,,2648
Dimsdale,,2649
Diophantine,2650
Directed,2651
Directors,2652
Discrete,2653
Discretely,2654
Discussion,2655
Discussion/on,2656
Dispersion,2657
Displayed,2658
Distributed,2659
Distribution,2660
Division,2661
Divisionless,2662
Do,2663
Domains,2664
DoubleExponential,2665
Dow,,2666
Down-hill,2667
Dozen,2668
Dubay,,2669
Duplex,2670
Dynamic,2671
E.,2672
ERF(x),2673
ES,2674
Each,2675
Easter,2676
Eastern,2677
Eaves,,2678
Editing,2679
Edmundson,,2680
Education,,2681
Education.,2682
Educational,2683
Effectiveness,2684
Efficiency,2685
Efficient,2686
Eigenvalue,2687
Eigenvalues,2688
Eigenvectors,2689
Eisenman,,2690
Electrical,2691
Electrocardiographic,2692
Electronic,2693
Electronics,2694
Element,2695
Elements,2696
Elimination,2697
Ellenberger,,2698
Elliptic,2699
EllipticBoundary-Value,2700
Embedding,2701
Empirical,2702
Engineering,2703
Engineering,,2704
Engineers,2705
English,2706
Englund,,2707
Enlargement,2708
Environment,2709
Equation,2710
Equations,2711
Equilibration,2712
Equivalence,2713
Erasure,2714
Ercoli,,2715
Error,2716
Errors,2717
Ershov,,2718
Erwin,2719
Esso,2720
Estimation,2721
Euclidian,2722
Euler's,2723
Europe,2724
Evaluating,2725
Evaluation,2726
Evans,2727
Event,2728
Examination)*,2729
Examination),,2730
Execute,2731
Expansion,2732
Experience,2733
Experiments,2734
Exploitation,2735
Exponential,2736
Exponentiation,2737
Expressed,2738
Expressions,2739
Extended,2740
Extensions,2741
External,2742
Extract,2743
Extraction,2744
F.,2745
FACTORIAL,2746
FACTORS,2747
FIND,2748
FORTRAN,2749
Facility,2750
Factor,2751
Family,2752
Farbman,,2753
Feasibility,2754
Feasible,2755
Features,2756
February,,2757
Federal,2758
Feigenbaum,,2759
Fein,,2760
Feldman,,2761
Ferguson,,2762
Fettis,,2763
Feurzeig,,2764
Fibonaccian,2765
Fields,2766
Fike,,2767
File,2768
File-I,2769
File-II,2770
Files,2771
Find,2772
Finding,2773
Fingers,2774
Finite,2775
Firing,2776
First,2777
Fischer,,2778
Fisherkeller,,2779
Fists?,2780
Fit,2781
Fitting,2782
Five,2783
Fixed,2784
Fixed-World-Length,2785
Flexible,2786
Floating,2787
Flow,2788
Floyd,,2789
Floyd,R.,2790
Foata,,2791
For,2792
Force,2793
Ford,2794
Form,2795
Formalization,2796
Format,2797
Formula,2798
Formulas,2799
Formulation,2800
Forsythe,,2801
Fortran,2802
Fotheringham,,2803
Foundation,2804
Fourier,2805
Fourth,2806
Fraction,2807
Fractions,2808
Frank,,2809
Fraser,,2810
Frederick,,2811
Fredkin,,2812
Freed,,2813
Freeman,2814
Frequency,2815
Frequently,2816
Frieden,,2817
Friedman,,2818
From,2819
Function,2820
Function,,2821
Functions,2822
Funtion,2823
Further,2824
Futrelle,,2825
Future,2826
G-20,2827
G.,2828
GAT,2829
GROUT,2830
Galler,,2831
Gamma,2832
Gant,,2833
Garfinkel,,2834
Gauss',2835
Gauss's,2836
Gaussian,2837
General,2838
Generalized,2839
Generating,2840
Generation,2841
Generator,2842
Geometric,2843
George,,2844
Germany,2845
Gianni,,2846
Gibb,,2847
Giblin,,2848
Gilbert,,2849
Gilman,,2850
Given,2851
Gleissner,,2852
Glossary,2853
Gluss,,2854
Goffman,,2855
Gorn,,2856
Gorn,S.,2857
Government,,2858
Graders,2859
Graduate,2860
Graham,,2861
Grammar,2862
Graphical,2863
Grau,2864
Grau,,2865
Gray,,2866
Great,2867
Green,,2868
Greenwald,,2869
Grems,,2870
Grench,,2871
Group,2872
Groups,2873
Gruenberger,,2874
Grumette,,2875
Gschwind,,2876
Gurzi,,2877
Guseman,2878
Gutenmacher.,2879
H,2880
H.,2881
HArt,,2882
Hacker,,2883
Hafley,,2884
Hall,2885
Halpern,,2886
Halstead,,2887
Hamblen,,2888
Handling,2889
Hankel,2890
Hansen,,2891
Hanson,,2892
Heise,,2893
Heising,,2894
Hellberg,,2895
Hellerman,,2896
Helmholtz,2897
Herbold,,2898
Here,2899
Hermite,2900
Herndon,,2901
Herriot,,2902
Herroit,,2903
Heuristic,2904
Hex,2905
Hicks,,2906
Higgins,,2907
High-Speed,2908
Hilbert,2909
Hillmore,,2910
Historical,2911
History,2912
Hitchcock,2913
Hn(X),2914
Hoare,,2915
Hoffman,,2916
Hollingsworth,,2917
Holmstrom,,2918
Holt,,2919
Hornick,,2920
Horty,,2921
Houghton,,2922
Howell,,2923
However,,2924
Humphrey,,2925
Hunter,,2926
Huskey,,2927
Hutchinson,,2928
I,2929
I),2930
I,,2931
I.,2932
IBM,2933
IFAC,2934
II,2935
III,2936
III,,2937
INTEREST,2938
INVERT,2939
INVRS,2940
IPL-V,2941
Identifiers,2942
If,2943
Imaginary,2944
Impact,2945
Implementation,2946
Implementing,2947
Implications,2948
Important,2949
Improved,2950
Improved*,2951
Improving,2952
In,2953
Inc.",,2954
Included,2955
Including,2956
Incomplete,2957
Indeed,,2958
Independently,2959
Indexing,2960
Indian,2961
Indirect,2962
Inefficiency,2963
Information,2964
Ingerman,,2965
Input,2966
Inspection,2967
Institute,2968
Instruction,2969
Instructions,2970
Integer,2971
Integers,2972
Integral,2973
Integrals,2974
Integration,2975
Integrator,2976
Intelligence,2977
Interactions,2978
Interest,2979
Internal,2980
International,2981
Interpolation,2982
Interpretation,2983
Interval,2984
Introduction,2985
Introductory,2986
Inverse,2987
Inversion,2988
Inversion(Algorithm,2989
Invert,2990
Inverting,2991
Irons,,2992
Isomorphisms,2993
It,2994
Iteration,2995
Iterative,2996
Its,2997
J.,2998
JACOBI,2999
JB,3000
Jacobi,3001
Jacobian,3002
Jacoby,,3003
January,,3004
Jardins,,3005
Jeeves,,3006
Jefferson,,3007
Jensen,,3008
Johnson,,3009
Joint,3010
Joseph,,3011
Jr.,,3012
Jr.,A.,3013
Jr.,G.,3014
July,,3015
July,1962,3016
Juncosa,,3017
June,,3018
K.,3019
Kahn,,3020
Kalaba,,3021
Kaner,,3022
Kanner,,3023
Karst,,3024
Katz,,3025
Kaupe,3026
Kautz,,3027
Keeping,3028
Kehl,,3029
Kelley,3030
Kennedy,,3031
Kenny,,3032
Kent,,3033
Kenyon,,3034
Ketover,,3035
Keys,3036
Kind,3037
King,,3038
Knapp,,3039
Known,3040
Knuth,,3041
Kriebel,,3042
Kruglyak,,3043
Kuehn,,3044
Kulsrud,,3045
Kuncir,,3046
Kuss,,3047
Kutler,,3048
L.,3049
LEM-1,,3050
LISP,,3051
Labeling,3052
Labelling,3053
Laboratory,3054
Laboratory,,3055
Laguerre,3056
Language,3057
Languages,3058
Laplace,3059
Large,3060
Larner,,3061
Larsen,,3062
Larson,,3063
Lasser,,3064
Laughlin,,3065
Layton,,3066
Lazarus,,3067
Least,3068
Least-Squares,3069
Leavenworth,,3070
Lechner,,3071
Legal,3072
Legendre,3073
Length,3074
Leonard,,3075
Lesh,,3076
Less,3077
Level,3078
Levy,,3079
Lewis,,3080
Li,,3081
Library,3082
Like,3083
Limited,3084
Line,3085
Linear,3086
Linguistic,3087
Linkage,3088
Lipkin,,3089
Lipp,,3090
List,3091
List-Types,3092
Lists,3093
Litton,3094
Ln(X),3095
Loading,3096
Lockheed,3097
Logan,,3098
Logarithm,3099
Logarithms,3100
Logemann,,3101
Logic,3102
Logic-Structure,3103
Logical,3104
Logistic,3105
Look,3106
Look-At,3107
Los,3108
Loveland,,3109
Low,3110
Lowry,,3111
Lt.,3112
Lubkin,,3113
Luebbert,,3114
Luther,,3115
Lynch,,3116
M,3117
M',3118
M-admissible,3119
M.,3120
MAD,3121
MADCAP:,3122
MAP,3123
MATHSORT,3124
MINIFUN,3125
MOBOL,3126
MULTINT,3127
MacMillan,,3128
Machine,3129
Machine,,3130
Machine-Like,3131
Machines,3132
Machmudov,,3133
Mackinney,,3134
Mackinson,,3135
Macro,3136
Macroinstruction,3137
Maehly,,3138
Magic,3139
Magnetic,3140
Maher,,3141
Management,3142
Manipulation,3143
Many,3144
Mappings,3145
March,3146
March,,3147
Marcus,,3148
Markov,3149
Marks,,3150
Marriage-with,3151
Marshall,,3152
Maryland,,3153
Masterson,3154
Math,3155
Mathematical,3156
Mathematics,3157
Matrices,3158
Matrix,3159
Maxwell,,3160
May,,3161
Mayoh,,3162
McCarthy,3163
McCarthy,,3164
McDonough,,3165
McGee,,3166
McIlroy,,3167
McIsaac,,3168
McKeeman,,3169
Measurement,3170
Measuring,3171
Mechanical,3172
Mechanism,3173
Medical,3174
Memories,3175
Memory,3176
Mendoza,,3177
Merchandise,3178
Mercury,3179
Merge,3180
Merner,,3181
Method,3182
Method,,3183
Methods,3184
Mexico,,3185
Michigan,,3186
Micro-Flowcharts,3187
Mifsud,,3188
Miniature,3189
Minimum,3190
Minnick,3191
Mitchell,,3192
Miyasaki,,3193
Mock,,3194
Mode,3195
Model,3196
Modeling,3197
Models,3198
Modification,3199
Modifications,3200
Modified,3201
Molecular,3202
Molecular-Orbital,3203
Moments,3204
Mondrup,,3205
Monte,3206
Moore,,3207
Morris,,3208
Morrison,,3209
Moscow,3210
Most,3211
Muller,,3212
Multi-Dimensional,3213
Multilingual,3214
Multiple,3215
Multiple-Precision,3216
Multiplication,3217
Multiprocessor,3218
Multiprogram,3219
Multiprogrammed,3220
Multiprogramming,3221
N,3222
N,,3223
N-Dimensional,3224
N.,3225
NELIAC,3226
NELIAC,,3227
NELIAC-A,3228
NORC,3229
NORMDEV,3230
Nadler,,3231
Nagler,,3232
Nather,,3233
National,3234
Nations,3235
Naur,,3236
Navy,3237
Neal,,3238
Need,3239
Nekora,,3240
Nesting,3241
Nestor,3242
Network,3243
Networks,3244
Neumant,3245
Neurological,3246
New,3247
Newcombe,,3248
Newell,,3249
Newell-Shaw-Simon,3250
Newton,3251
Newton's,3252
Newton-Raphson,3253
Nickerson,,3254
Nimerical,3255
Noise,3256
Nonexistence,3257
Nonlinear,3258
Normal,3259
North,3260
Notation,3261
Note,3262
Notes,3263
November,,3264
November,1960,3265
Nth,3266
Nuclear,3267
Number,3268
Numbers,3269
Numbers-Digital,3270
Numerical,3271
O'Neil,,3272
O.,3273
ORACLE-ALGOL,3274
ORTHO,3275
Occurring,3276
Octal,3277
October,,3278
Of,3279
Office,3280
Ogden,,3281
Okabe,,3282
Okajima,,3283
Olivier,,3284
Olsztyn,,3285
On,3286
On-Line,3287
One,3288
One-Day,3289
Ones,3290
Only,3291
Onoe,,3292
Operational,3293
Operations,3294
Operations-A,3295
Operator,3296
Opler,,3297
Optimizers:,3298
Optimum,3299
Orbitals,3300
Order,3301
Order),3302
Ordering,3303
Orders(Algorithm,3304
Ordinary,3305
Organization,3306
Oriented,3307
Orthogonal,3308
Oser,,3309
Other,3310
Outlining-A,3311
Output,3312
Over,3313
Over-Relaxation,3314
Over-all,3315
Overlapping,3316
P,3317
P.,3318
PARTITION,3319
PERM,3320
PERMUTATION,3321
PERMUTE,3322
PERT,3323
PERT.,3324
PM,3325
PSIF,3326
Pade,3327
Page,3328
Painter,,3329
Panel,3330
Paper,3331
Parabolic,3332
Parallel,3333
Parameter,3334
Parkin,,3335
Part,3336
Partition,,3337
Partitions,3338
Parts,3339
Pass,3340
Path,3341
Patrick,,3342
Pattern,3343
Patterns,3344
Patterson,,3345
Payne,,3346
Peabody,,3347
Pearcey,,3348
Peavy,,3349
Peck,,3350
Peek-A-Boo,3351
Pei,,3352
Pelta,,3353
Penalties,3354
Pennsylvania's,3355
Penny,,3356
Perlis,,3357
Permutation,3358
Perry,,3359
Person-Matching,3360
Pert,3361
Perturbed,3362
Philco,3363
Philco-2000,3364
Phillips,3365
Phillips,,3366
Phrase,3367
Picard,3368
Pieces,3369
Pivoting,3370
Planning,3371
Plotter),3372
Pn(X),3373
Poetry,3374
Point,3375
Points,3376
Polygon,3377
Polynomial,3378
Polynomials,3379
Polyphase,3380
Poore,3381
Pope,,3382
Position,3383
Possible,3384
Power,3385
Powers,,3386
Practical,3387
Pragmatics:,3388
Precision,3389
Precision,,3390
Preliminary,3391
Preparation,3392
PreparingRetrieval,3393
Preplanned,3394
Present,3395
Price,,3396
Prince,,3397
Printer,3398
Prior,3399
Probability,3400
Problem,3401
Problems,3402
Procedure,3403
Procedures,3404
Process,3405
Processes,3406
Processing,3407
Processor,3408
Processors,3409
Processors*-A,3410
Produce,3411
Product,3412
Production,3413
Professor,3414
Proficiency,3415
Program,3416
Programing,3417
Programmed,3418
Programming,3419
Programming?",3420
Programming?-Impressions,3421
Programs,3422
Progress,3423
Project,3424
Project.,3425
Property,3426
Proposal,3427
Proposals,3428
Proposed,3429
Proprietary,3430
Proving,3431
Provision,3432
Pseudo-Random,3433
Publication,3434
Punched,3435
Purpose,3436
Putting,3437
Pyle,,3438
QUADI,3439
QUICKSORT,3440
Quantum,3441
Quater-Imaginary,3442
Queue,3443
Quick,3444
Quicksort,,3445
R(t),,3446
R.,3447
RANDOM,3448
ROOTFINDER,3449
RUNCIBLE-Algebraic,3450
Rabinowitz,,3451
Rader,,3452
Radiation,3453
Rand,3454
Randell,,3455
Randels,,3456
Randomly-Numbered,3457
Range,3458
Ranshaw,,3459
Rapidly,3460
Ratio,3461
Rational,3462
Ray-Chaudhuri's,3463
Reactor,3464
Real,3465
Recent,3466
Recognition,3467
Recommendations,3468
Reconciling,3469
Record,3470
Recursion,3471
Recursive,3472
Recursively,3473
Reduction,3474
Redundancy,3475
Reeves,3476
Reeves,,3477
Reference,3478
Regression,3479
Related,3480
Relative,3481
Relaxation,3482
Relph,,3483
Remarks,3484
Remington,3485
Repeated,3486
Report,3487
Report,*,3488
Report-International,3489
Report.,3490
Representation,3491
Representation),3492
Representations,3493
Request,3494
Research,3495
Research.,3496
Resultant,3497
Results,3498
Retrieval,3499
Reynolds,,3500
Riccati-Bessel,3501
Rice,,3502
Richstone,,3503
Riley,,3504
Riordan,,3505
Riskin,,3506
Robbins,,3507
Roberts,3508
Robinson,,3509
Robison,,3510
Rogers,,3511
Role,3512
Rom,,3513
Romberg,3514
Romberg,,3515
Root,3516
Roots,3517
Rosin,,3518
Ross,,3519
Rotational,3520
Routes,3521
Routine,3522
Rubinoff,,3523
Rule,3524
Rules,3525
Runge-Kutta,3526
Russian,3527
Rutishauser,,3528
Rutishausr,,3529
Rutledge,,3530
Ruwe,,3531
Ryckman,,3532
Ryle,,3533
S(Z1,...;A1,...)=0,,3534
S.,3535
SALE,,3536
SAP-Like,3537
SHARE,3538
SIEVE,3539
SLANG,3540
SMALGOL-61,3541
SS-80,3542
SSSR,,3543
STRETCH,3544
STRETCH:,3545
SUM{CiPi,,3546
Salzer,,3547
Samelson,,3548
Samelson,K.,3549
Sample,3550
Sampling,3551
Sams,,3552
San,3553
Sangren,,3554
Sarafyan,,3555
Sassouni,,3556
Sattley,,3557
Scalzi,,3558
Scanning,3559
Schaefer,,3560
Schay,3561
Schecher,,3562
Scheduling,3563
Scheme,3564
Schemes,3565
Schlesinger,,3566
Schmittroth,,3567
School,3568
Schrack,,3569
Schuff,,3570
Schwartz,,3571
Science,3572
Sciences",3573
Scientific,3574
Searching,3575
Secant,3576
Second,3577
Secondary,3578
Sefton,,3579
Segment,3580
Segments,3581
Selden,,3582
Selection,3583
Selfcipher:,3584
Semantic,3585
Semi-Automatic,3586
Sengupta,,3587
Senko,,3588
September,3589
September,,3590
Sequencing,3591
Sequential,3592
Sequentially,3593
Serial,3594
Series,3595
Set,3596
Several,3597
Shadow,3598
Shafer,D.,3599
Shaffer,,3600
Shafts,3601
Shaman,,3602
Shapiro,,3603
Share,3604
Sheets,3605
Shell,,3606
Sheridan,,3607
Sherman,,3608
Shift-Register,3609
Shimrat,,3610
Shooting,3611
Short,3612
Shorthand,3613
Shuchter,,3614
Sibley,,3615
Side,3616
Signal,3617
Siler,,3618
Silver,,3619
Similar,3620
Simple,3621
Simplex,3622
Simpson's,3623
Simulation,3624
Simulator,3625
Simultaneous,3626
Since,3627
Sisson,,3628
Size,3629
Slater-Type,3630
Small,3631
Smith,3632
Smith,,3633
So,3634
Solomon,,3635
Solution,3636
Solution-Part,3637
Solving,3638
Some,3639
Sonquist,,3640
Sort,3641
Sorting,3642
Soviet,3643
Soviet-built,3644
Special,3645
Specification,3646
Speckhard,,3647
Speeds,3648
Speroni,,3649
Sphere,3650
Spheres,3651
Spherical,3652
Splitting,3653
Spohn,M.,3654
Sprague,3655
Sprott,,3656
Spruth,,3657
Square,3658
Square-Root,3659
Squares,3660
Squaring,3661
Stability,3662
Stack,3663
Standard,3664
Standards,3665
Stark,,3666
Stark,L.,3667
Start,3668
State,3669
Statement,3670
Statements,3671
States,3672
Static,3673
Stationary,3674
Statistical,3675
Status,3676
Steck,,3677
Steel,,3678
Stein,,3679
Stochastic,3680
Stockmal,,3681
Stoer,,3682
Stone's,3683
Stone.,3684
Storage,3685
Store,3686
Strachey,,3687
Strings,3688
Strong,,3689
Struble,,3690
Structure,3691
Student,3692
Studies,3693
Study,3694
Sub-Committee,3695
Subcommittee,3696
Subroutine,3697
Subroutines,3698
Subscripted,3699
Subscripting,3700
Substantial,3701
Substitute,3702
Substitution,3703
Subtractions,3704
Successive,3705
Sugai,,3706
Sullivan,,3707
Sumador,3708
Summation,3709
Surface,3710
Survey,3711
Suspension),3712
Swift,,3713
Symbol,3714
Symbolic,3715
Symbols,3716
Symmetric,3717
Syntactic,3718
Syntactical,3719
Syntax,3720
Synthesis,3721
System,3722
System.,3723
Systematically,3724
Systems,3725
Systems*,3726
Systems-CONVENTIONS,3727
T(0)].,3728
T.,3729
TALL-A,3730
TRDIAG,3731
TREESORT,3732
TREESORT1,3733
TREESORT2,3734
Table,3735
Tables,3736
Taken,3737
Tape,3738
Tape-Writing,3739
Taranto,,3740
Taylor,3741
Taylor,,3742
Tchebycheff,3743
Technical,3744
Technique,3745
Techniquefor,3746
Techniques,3747
Techniques:,3748
Technology,3749
Technology-1959,3750
Techo,,3751
Telescope,3752
Telescope1,3753
Telescope2,3754
Term,3755
Terminology,3756
Test,3757
Testing,3758
Textbook,3759
Thacher,3760
That,3761
The,3762
Their,3763
Then,3764
Theorem-Proving,3765
Theorems,3766
Theoretical,3767
Theory*,3768
There,3769
These,3770
They,3771
Think,3772
This,3773
Thompson,,3774
Thornton,,3775
Thoughts,3776
Threaded,3777
Three,3778
Through,3779
Thunks,3780
Thus,3781
Thus,,3782
Time,3783
Time-Motion,3784
Timing,3785
Tn(X),3786
To,3787
Tonge,,3788
Topological,3789
Tornheim,,3790
Total,3791
Tracing,3792
Transcendental,3793
Transformation,3794
Transformer,3795
Transforms,3796
Transitions,3797
Translated,3798
Translation,3799
Translator,3800
Translator-Compiler,3801
Translators,3802
Transmission/Data,3803
Traub,,3804
Treatment,3805
Trend,3806
Tri-Diagonal,3807
Triangular,3808
Tridiagonal,3809
Trie,3810
Tritter,,3811
Trotter,,3812
Truth,3813
Truth-Function,3814
Turn,3815
Turner,,3816
Turning,3817
Two,3818
Two-Point,3819
Type,3820
U(t)-U(xx)=g(U),3821
U(xx)+U(yy)=exp(U),3822
U.,3823
UNCOL,3824
UNIVAC,3825
URAL,,3826
Unfortunately,,3827
Uniformly,3828
Union,3829
United,3830
Units,3831
Univac,3832
Universities,3833
Universities-III,3834
Universities-IV,3835
University,3836
Unusual,3837
Use,3838
User,3839
Users,3840
Using,3841
V,3842
V.,3843
VINITYI,3844
Vacca,,3845
Vaillancourt,,3846
Validity,3847
Value,3848
Van,3849
Vandergraft,,3850
Variable,3851
Variable-Width,3852
Variable-Word-Length,3853
Variables,3854
Variance,3855
Variant,3856
Various,3857
Vasilakos,,3858
Vector,3859
Vehicle,3860
Verhoeff,,3861
Verification,3862
Visit,3863
Voorhees,,3864
Vreenegoor,,3865
W.,3866
WEIGHTCOEFF,3867
Wadey,,3868
Walk,3869
Walsh,,3870
Wang,,3871
Wattenburg,,3872
Way,3873
Waychoff,,3874
We,3875
Wegner,,3876
Wegstein,,3877
Weighted,3878
Weil,,3879
Weinberg,,3880
Wells,,3881
Wenrick,,3882
Wersan,,3883
Western,3884
Westinghouse's,3885
Westinghouse,,3886
What,3887
Wheeling,,3888
When,3889
Where,3890
While,3891
Whipple,,3892
Whitley,,3893
Whitman,,3894
Whittier,,3895
Wilf,,3896
Wilkes,,3897
Wilkinson,,3898
Williams,3899
Williams,,3900
Wilson,,3901
With,3902
Within,3903
Without,3904
Wohr,,3905
Wojcicki,,3906
Wolfe,,3907
Wolpe,,3908
Wood,,3909
Woodbury,,3910
Word,3911
Words,3912
Wouk,,3913
Wyllys,,3914
XTRAN,3915
Y.,3916
Yarbrough,,3917
Z.,3918
Zaitzeff,,3919
Zancanaro,,3920
Zeros,3921
Zm,,3922
Zm.,3923
Zm=N(Z1,...;A1,...),3924
Zoeren,,3925
[-T(0),,3926
[1,2],3927
[1],3928
[6].,3929
a,3930
a"boot-strap",3931
abbreviations,,3932
abilities,,3933
about,3934
above,3935
abstracting.,3936
accelerates,3937
acceptable,3938
accepted,3939
accepting,3940
accepting,,3941
access,3942
accomplished,3943
account,3944
accrue,3945
accuracy,3946
accuracy.,3947
accurate,3948
accurate,,3949
achieves,3950
achieving,3951
across,3952
activities,3953
activity,3954
acts,3955
adapted,3956
adaptive,3957
added,3958
adder,3959
adder).,3960
adding,3961
addition,3962
addition,,3963
additional,3964
additions,3965
additions,,3966
address,3967
address,,3968
addresses,3969
addressing,3970
addressing.,3971
adequacy,3972
adjustment,3973
administration,,3974
administrative,3975
admirably,3976
admissible,3977
advantage,3978
advantageous,3979
advantages,3980
advocated,3981
after,3982
agencies,3983
ago,,3984
agreed,3985
agrees,3986
aid,,3987
air,3988
alerted,3989
algebraic,3990
algebraically,3991
algorithm,3992
algorithm,,3993
algorithmic,3994
algorithms,3995
all,3996
allocation,3997
allow,3998
allows,3999
alone,4000
along,4001
alphabetic,4002
also,4003
alternative,4004
ammunition.,4005
among,4006
amplitudes.,4007
an,4008
analog,4009
analog,,4010
analysis,4011
analysis,,4012
analysis.,4013
analysis:,4014
analyst.),4015
analytical,4016
analyzed,4017
analyzes,4018
ancients.,4019
and,4020
and/or,4021
angle,4022
announced,4023
another,4024
anticipated,4025
antilogy,4026
any,4027
anywhere,4028
apparent,4029
applicability,4030
applicable,4031
application,4032
applications,4033
applied,4034
applying,4035
approach,4036
approach.,4037
approaches,4038
appropriate,4039
approximants,4040
approximate,4041
approximately,4042
approximating,4043
approximations,4044
arbitrary,4045
are,4046
area,4047
area,,4048
area.,4049
areas,,4050
arises,4051
arithmetic,4052
arithmetic",4053
arithmetic),,4054
arithmetic,,4055
armament,4056
arranged,4057
array.,4058
arriving,4059
article,4060
articles,,4061
artificial,4062
